text,labels,language
@RFA_Chinese 五毛都是心盲面厚的机器，无论什么事实面前的反应都只是低俗的人身攻击。和他们和他们老板讲道理是浪费时间。,1.4,Chinese
@user @user 相信唔多，香港人都唔興睇說明書。,1.25,Chinese
@user @user 但可以讓他花錢,2.0,Chinese
我在17發現這個直播，快來看！ http,1.8,Chinese
@user 沒辦法妳就是瘋狂讓人完了,3.0,Chinese
【新視角】幹了一個粗屌弟 先是被我幹嘴、拔套、然後插進去狂撞 原地突刺弄得他不要不要，射完他說是我熱屌把他的精液撞出來的... 原版On: http http,3.8,Chinese
特殊时期楼下放风 有茶有酒，有业有友的时光似乎按了暂停键。 http,2.0,Chinese
人类应该对宠物好一点，我家主人对我一点也不好~ cady20 #爲了宇宙的和平,2.6,Chinese
@user 感觉他适合写很细腻的人物内心，太宏大的驾驭不了😂,2.2,Chinese
@user 父母长辈的人生经验是很正确滴！他们经历过苦日子明白谁好谁坏，现在在国外大放厥词的都是出国几十年的主，国内啥样，他们揣着明白装糊涂，要不不好糊口啊😂,1.4,Chinese
@user @VOAChinese 小英是个同志，不上男人床的。,3.4,Chinese
@user @user 李光耀与习包子的根本区别是他不是祸国殃民的独裁者。,1.3333333333333333,Chinese
@user 奈何中共把这个国家绑架的太紧，不可能分的这么清,1.0,Chinese
说实在的，shou chong完其实整个精神状态都特别差，不知道zuo ai是不是也是这样，如果是，柏拉图式爱情可能更适合我,2.75,Chinese
嘿！我剛剛在 Mandora 的無限模式取得了 54598 分而且最高連續拔出 123 隻蔓陀蘿！,1.5,Chinese
好看的人待遇永远都不一样 这句话我都不知道说了几次,2.5,Chinese
阿乔睡觉了～ 凌晨一点要赶去实验室 加油捏～,3.6,Chinese
@user n年前的视奸号都出现了 略烦,1.4,Chinese
@user 我只覺得那兩條故事線不看攻略怎麼可能發現！！,1.6666666666666667,Chinese
尋找所有人的匿名問題！ soya udon沒有任何問題！ soya udon山第一個令人難忘的答案可能是您的問題！ ？ #問題框 #尋找匿名問題 http,1.8,Chinese
4月17日，漫威“复仇者联盟”中的超级英雄汇聚上海华特迪士尼大剧院，为过去十年漫威电影宇宙的终章“终局之战”宣传。英雄们对即将上映的电影有何评价？他们会不会大胆“剧透”？来看！ http,1.0,Chinese
大家同心作戰 讓禿頭 絕望,2.75,Chinese
2月3日，中国共产党中央委员会致电越南共产党中央委员会，祝贺越南共产党成立90周年。 http,1.0,Chinese
天猫超市现在都是AI打电话确认是否方便送货了,1.4,Chinese
@user 谢谢！,2.25,Chinese
@user 心臟刺激太少，罷工不想跳了,2.25,Chinese
@user 要看情况,1.4,Chinese
大叔的屌好大 巨大的那种 先是和大叔拼刺dao 我的小刀输给了大叔的大刀只能被大叔日 刚好骚穴也超级想要肉棒塞满了整个洞穴一进一出的清晰可见最后拔出来还有血 对我是处女第一次就这样被大叔日破了处女膜 http,3.8,Chinese
好幾年沒記帳了，2019 年剛開始，來記一下....,2.0,Chinese
同事真的很無聊。讓人頭皮發麻的那種,1.6,Chinese
但我自己其实特别不乐意，或者说大家一开始都挺不乐意的，谁不想进厨房就有做好的饭菜呢。但不知怎么的，“在家做饭”的还是女的。,1.4,Chinese
@user 水瓶座可以背锅了,1.2,Chinese
對這段感情的期望，隨著時間的流逝及你的態度，是否會越來越小呢？,2.2,Chinese
依舊是捏男角的一天。 #TheSims4 #sims #TheSims4 #Sims4 http,2.0,Chinese
@user 为什么要尊重所有中国人？这逻辑很可笑，它们中的大多数连人都不是，叫我怎么尊重它🙄,2.0,Chinese
@user 这样属于脑袋洗坏的人,1.2,Chinese
@user 这谁能顶得住,2.6,Chinese
我的机车服终于到了！,1.25,Chinese
USG联准国际推出了 “联准盛汇，乐享金秋” 的活动，最高能取得5000美金的赠金！！！报名截止日期就在2020年1月10号！还等什么! 赶快来联络我吧！微信号：Usgfxpanda http,1.0,Chinese
《石濤聚焦》「路透獨家：暫停滬倫通」習近平硬撼英國新首相 ［政治原因］懲罰香港背後的「黑手」（02/01/20） http http,1.0,Chinese
@user 这个房子,1.0,Chinese
@XinhuaChinese 為醫護人員加油,1.8,Chinese
@user 記一世 繼續修仙算啦 可能一世我都唔知點樣自愛呢,2.2,Chinese
@user 活该，汉奸的下场,1.0,Chinese
精肉男 X 小玩具 慢慢的前戏调情，不断找寻身体的敏感点，开发比单纯抽插更有趣。 http,4.75,Chinese
催票催到家庭革命一點幫助也沒有反而造成反效果吧？？？？ 這什麼奇葩發言,2.5,Chinese
昨天陪闺蜜去看房，一个临近江边贵一些，一个临近市中心也不便宜，我纠结了一晚上，绞尽脑汁也考虑不清楚到底要买哪一套？今天我才反应过来，哪一套我也买不起啊。。。,1.8,Chinese
@user 好了 转天就把我的话应验了,1.4,Chinese
须知三十年河东三十年河西。世上没有永远的胜利，也是没有永远的失败，胜利和失败在合适的条件下是能够转化的。因此，我们不必为昨天的挫折而萎靡不振，也不必为昨天的辉煌而狂妄自大。,2.75,Chinese
這是CHIMI輕的提問箱 最近回答的問題 → “好喜歡輕的畫呀🤣🤣，真希望會畫畫啊🤣🤣” http,2.4,Chinese
P1-P4 (共11P) 雙傑不分道設定。 魏嬰回到蓮花塢後，和金凌相處的一個小橋段。 twitter不適合放長圖，如果需要可以到pixiv：https://t.co/luQzsL9x8O #魔道祖师 #MDZS #雲夢雙傑 http,1.4,Chinese
我爱过一个人 从满心欢喜到满心绝望 我用时间证明了我爱你 你用时间证明了我是个傻子,2.6,Chinese
资源⬆️➕qq⬆️ #王港吃着大屌也不忘记眼神的交流：看着他的眼睛，仿佛在说：“不要怜惜我，爸爸，用力顶到我喉咙里，一会儿把我骚逼操得外翻，我要灌进爸爸的精液” #合集约30部特价出售 头像名字主页⬆️➕qq⬆️ http,3.8,Chinese
@user 真好啊！,2.4,Chinese
青春什么时候走的？它在的时候，每天都充满希望，会畅想未来。他走的时候，每天都过得憋闷，甚至绝望，很想快进。,1.8,Chinese
这种公司 我可以随便带很多个,2.0,Chinese
@user 你的认证账号都被清空了？什么时候发生的事情？,2.8,Chinese
MMM真是太给力了。非常高兴给我们平凡人一次完成梦想的机会，给我们不富裕的人，带来一次翻身做主的机会，感谢MMM，感谢这个美好的平台，大家一起来加入吧 让世界变得更美好!https://t.co/HVfKGchGvQ #BTC,2.4,Chinese
@user 我看亲自与统一没矛盾。可理解为亲自统一领导指挥。,1.2,Chinese
那么新一波的 政治避难潮将会在美国各领事馆开演，估计以后上访的最终战不是北京而是美国领事馆。这样既节省了开支又可以 大量殖民美国，何乐不为？,1.0,Chinese
华谊兄弟： 预计上半年亏损3.25亿-3.30亿元，上年同期为盈利2.77亿元。报告期内，实景娱乐业务收入较上年同期下降，主要是受市场环境的影响，各项目推进进度存在时间性差异，导致收款进度在各期之间有所差异。,1.0,Chinese
感受着比同龄人提前15年的养老压力，真的痛苦……自己的一生就此被束缚。不过，相比同龄人，也能提前许久离开养老压力 但，既然人已至中年，最没价值的就是时间。,2.0,Chinese
@user 我也有在玩你那個app程式,3.2,Chinese
师尊，我喜欢你,4.0,Chinese
有人修行可以這麼敢試試裡面力量~ 騙自己~這外面就是懶惰的意思! 明明修行講一 休電視那種 ~從古自今~我只有聽過那種事情~小中心也是要做那種事情 那好像是每一種亞洲基本人員開課會有的基本態度吧 ? 人的一種力行~ 緹娜一天到晚穿黑衣服 照相呀 ! 貼今天的板子 看完了!,2.5,Chinese
@user 这个地方好眼熟,2.2,Chinese
@user @user @user 那你有没有发现逻辑的弊端,1.6,Chinese
新品小型摄像头wifi家用高清手机远程监视器USB摄像头，可以手机远程，可以内存卡储存，充电宝充电，小巧方便，便携隐蔽，需要的快来吧！ http,1.0,Chinese
@user 你有大胸怀，也有小可爱！【对不起这句是抄的 但代表我的真心,3.4,Chinese
@user 海外华侨可以报名吗？,1.2,Chinese
我是真的幼稚w 因為電視有個醫生一直提醒我要開× （這兩個字我不想說因為我怕又提醒我了（想歪的去面壁思過w 總而言之，幼稚的我向電視的醫生宣戰了！（？？？？？？,2.0,Chinese
@user 你嘅公分高其實我也不 嬌小,2.25,Chinese
@iingwen 啥时候正式启动独立啊？赶紧，嘴炮有什么意思,2.5,Chinese
果然還是沒有，那我看是灰限了，半年後見,1.8,Chinese
@user @user @user 你真可怜，夜不能寐只在自己孤独的世界里想入非非，那些你自以为消息灵通的“料”却其实都是馊的，你没有底线走在造谣的路上，你的臭名远扬是你自己的功劳。,2.0,Chinese
@user 嘛，爆豪喜歡古典，又是節奏上的天才，感覺會是個十分成功(獨裁)的指揮家wwwwww,1.4,Chinese
我、空腹也,2.0,Chinese
2/19/2020 路安艾时评：俄罗斯卫生部长签名政府文件确认新冠来源于重组意味着什么？柳叶刀发表支持中共的所谓全球学者联合声明居然只有27人签... http 来自 @YouTube,1.25,Chinese
@user 我會等你ㄉ,3.2,Chinese
【巴黎的gaybar是这样的】 来巴黎的朋友，我带你们去！ http,3.0,Chinese
想让自己闪闪发光 想成为你眼中星辉万丈,2.6,Chinese
@user 我不知道前面有人耶，只知道後面很多😎,1.8,Chinese
個人對於差歲如差代ㄉ設定實在無法喜歡起來……,2.0,Chinese
@norioo_ 还不多谢犬山哥,2.75,Chinese
@user @user 像Netflix 首頁那樣有很多分類，裡面的節目同時可能屬於多個分類，排序的key 為index-分類名稱，當然分類也有自己的排序 每次開啟APP時發的API會把首頁的分類跟底下的節目一起回給你，加上要支援離線時也得顯示,1.75,Chinese
@user 我感觉最好的肛肠医院都救不了你的。,2.75,Chinese
👁魔鬼👹的最大代理 — 中共😈对待同伙、走狗、帮凶、打手的方式就是用完就玩完⚫️利用完了就当垃圾丢弃 叫你成为替罪羊，甚或杀人灭口 扔到垃圾气化炉里瞬间气化成灰 毁尸灭迹👁所以，跟魔鬼勾兑合作是最愚蠢的⚫️ http,1.4,Chinese
新品上架🎉 經典款雷蛙 浮水 重量：14.2 (g) 長度：6.0 (cm) #雷蛙 #雷強 #路亞 #假餌 #擬餌 #泰國鱧 #魚虎 http,1.0,Chinese
@user @user 这和是否华人无太大关系，只要是地球人都会痛恨ccp支持郭文贵的。,1.4,Chinese
昨天梦见自己的高中时期，没有经历过校园霸凌的人不会理解被霸凌的人是什么感觉，那个时候会想他们怎么可以这样羞辱人，现在想想如果我那个时候带锁在被他们羞辱，可能心态会转变 http,2.4,Chinese
@user @user @RFA_Chinese 我跟你说了半天你没看？我怎么失明了？我怎么逃避了，我说了我喜欢现在的中国的制度啊，他能让我们复兴啊。。。如果走你们弯弯的道路，估计我们现在还没赶上你们弯弯呢，更别说要超越美国了，哈哈哈,2.0,Chinese
真的很好看 可是我實在是 我怕我看第二次時會直接崩潰 敝人向來對這種題材實在是很脆弱……,2.8,Chinese
下楼扔垃圾，小区外的一块电子屏上显示：“本周已拘留聚众打牌人员 1 人。”,2.0,Chinese
是谁，三千繁华，入你眉心;是谁，青山如墨，素衣白发;是谁，菩提树下，一指清音?是谁温暖了谁的岁月，又是谁惊艳了谁的时光。相思缱绻，为你书写一纸信笺。惟愿，经年离去，落英满地，不再伤怀。,2.0,Chinese
我在“第五人格”，快來和我一起玩吧！ http,1.6,Chinese
室友全在下面，而我依旧猖狂（嘻嘻！！） 手真的很酸 不晓得为什么这次会射这么多 http,4.2,Chinese
@user 美国就是社会达尔文主义、丛林法则的最大践行者,1.6,Chinese
#偷拍尿尿 人帅鸟大，太帅了，很喜欢。 🌹 更多高清完整视频，➕ 主页VX进与你群观看。 🌏 转推点赞，谢谢关注😊 http,3.0,Chinese
推特只是冰山一角 加好友让你体验朵朵的温度 可陪聊可做你的虚拟女友哦 甚至可以做你老婆！ http,2.8,Chinese
@user @user @user @user @user 看我前面说的前提：防止他进入战场，外围他有理由直接宣战么？没打的前提为什么主动要开干？,1.0,Chinese
@user 一言余計為 ．,1.75,Chinese
@user 恶事做尽，千夫所指的郭，文贵除了留下遗臭万年的千古骂名，必将什么也不会留下。,1.0,Chinese
@user 轮子开始做法了 现在各国都物理隔绝了 喊你们轮头子把五洲重新合起来,1.25,Chinese
@user @user 这谁顶得住呀🙈,3.6,Chinese
@user 喝水+1，不过我今晚买了雪糕哈哈哈,3.4,Chinese
@user @VOAChinese 你的爷爷肯定是华人，说华人人渣，看来你才是人渣，你不但骂了华人，还骂了你自己的祖宗十八代，我觉得你祖宗泉下有知，或许会从坟堆爬出来掐死你。我也为你的智商着急，世界上就你一人最sb了。,2.0,Chinese
我记得在推特有看到这个人的做爱视频……求告知。。。 http,2.4,Chinese
@user 原住民不搞这些，一个城市那么多人你以为多少是原住民，真是被一些神经病搞的乌烟瘴气，另外老共也做了很多不对的地方，混乱不是单纯一方造成的,2.0,Chinese
@user 1928-1937，既要偿还北洋留下的外债，又要应付对军阀的开支，还要准备与日本的决战。在这种压力下，能坚持不印钱，还能有5%的国债收益。。。好像能做到的确实不多。 http,1.0,Chinese
@user @YouTube 三哥这是啥情况啊！ 不久前才又毒誓又抹脖子地说要去美国用法律打击霸凌，要游行抗议还要送你去监狱。今天突然不打了美国也不去了，说要用爱和和平净化感动你，反而转头打专案组了。哈哈哈哈。,1.2,Chinese
